row_idx,split,label,phase_label,family,monomer_A,monomer_B,volume_fraction,degree_polymerization,topology_index
293,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.647444352,14300.0,-0.11083930238150609
294,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.65071419,14300.0,-0.10926005158168525
295,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.652380609,14300.0,-0.11799367630948063
296,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.652435479,14300.0,-0.12335729556315944
297,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.65575409,14300.0,-0.12273301717140338
298,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.656457238,14300.0,-0.1195619915080504
299,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.71919993,15300.0,-0.05481522096505438
300,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.721388629,15300.0,-0.056290052694890326
301,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.722492123,15300.0,-0.04622664232986986
302,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.722526671,15300.0,-0.05593088661065448
303,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.723739905,15300.0,-0.05777505286915284
304,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.829332708,16000.0,-0.014058441367480506
305,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.829367985,16000.0,-0.0305478865566111
306,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.832539006,16000.0,-0.011135785492470893
307,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.832589962,16000.0,-0.014058441367480506
308,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.910919358,18900.0,0.1613357044040168
309,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.910943745,18900.0,0.1548428781914535
310,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.913134476,18900.0,0.1456031417697159
311,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.913164959,18900.0,0.1548428781914535
312,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.913756334,18900.0,0.14513971401157488
313,fold3,1,lamellar,PEE/PE|PVCH,PEE/PE,PVCH,0.916040547,18900.0,0.1524584635606759
314,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.285195596,6300.0,-1.1010460656794119
315,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.283934305,6300.0,-1.1058348237786435
316,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.284002351,6300.0,-1.1046961664054684
317,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.284138444,6300.0,-1.062868006826164
318,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.287040142,6300.0,-1.1046961664054684
319,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.540370024,7700.0,-0.8524189114111946
320,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.541913221,7700.0,-0.8693241796774688
321,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.54200071,7700.0,-0.8524189114111946
322,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.547804105,7700.0,-0.8524189114111946
323,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.355283505,10400.0,-0.12577955632411392
324,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.357860825,10400.0,-0.1405359474606049
325,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.360438144,10400.0,-0.13440229534891251
326,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.540850515,15300.0,0.2459601836938981
327,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.543427835,15300.0,0.2520143120810181
328,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.546005155,15300.0,0.2520143120810181
329,fold3,1,lamellar,PE|PEO,PE,PEO,0.410345299,2100.0,-1.0923333630061351
330,fold3,1,lamellar,PE|PEO,PE,PEO,0.412401436,2100.0,-1.0923333630061351
331,fold3,1,lamellar,PE|PEO,PE,PEO,0.411628487,2100.0,-1.0923333630061351
332,fold3,1,lamellar,PE|PEO,PE,PEO,0.513021562,2800.0,-0.7927617626033606
333,fold3,1,lamellar,PE|PEO,PE,PEO,0.514037482,2800.0,-0.7917928148254905
334,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.320631508,2200.0,-2.1019223492593104
335,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.320667954,2200.0,-2.1019223492593104
336,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.319737074,2200.0,-2.036021923298301
337,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.320819811,2200.0,-2.1019223492593104
338,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.321245009,2200.0,-2.036021923298301
339,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.321378642,2200.0,-2.1019223492593104
340,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.526927063,3000.0,-1.7526244183034574
341,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.526062999,3000.0,-1.7526244183034574
342,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.526287747,3000.0,-1.7526244183034574
343,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.286292195,2200.0,-1.5485311592549422
344,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.291286756,2200.0,-1.5485311592549422
345,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.290282984,2200.0,-1.5485311592549422
346,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.290422692,2200.0,-1.5485311592549422
347,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.578497535,3600.0,-1.022917191072261
348,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.578600797,3600.0,-1.0259639010763653
349,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.579616717,3600.0,-1.0213961078049372
350,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.579756425,3600.0,-1.0213961078049372
351,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.580023693,3600.0,-1.0259639010763653
352,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.772261206,5000.0,-1.0209820818912287
353,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.777911081,5000.0,-1.0209820818912287
354,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.784816484,5000.0,-1.0209820818912287
355,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.792035769,5000.0,-1.0209820818912287
356,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.796743998,5000.0,-1.0209820818912287
357,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.801766109,5000.0,-1.0209820818912287
358,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.661433927,7608.695652,-0.73917264908332
359,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.665361927,7608.695652,-0.73917264908332
360,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.667429296,7608.695652,-0.7472064054705112
361,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.670737086,7608.695652,-0.73917264908332
362,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.673424665,7608.695652,-0.7472064054705112
363,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.676112244,7608.695652,-0.73917264908332
364,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.678593087,7608.695652,-0.73917264908332
365,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.681900877,7608.695652,-0.7472064054705112
366,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.684588456,7608.695652,-0.7472064054705112
367,fold2,1,lamellar,PE|PEP,PE,PEP,0.479435707,117431.1927,2.1149175737833716
368,fold2,1,lamellar,PE|PEP,PE,PEP,0.480149903,117431.1927,2.118479955738393
369,fold2,1,lamellar,PE|PEP,PE,PEP,0.480746117,117431.1927,2.1325443845253447
370,fold2,1,lamellar,PE|PEP,PE,PEP,0.481522259,117431.1927,2.1116237194432137
371,fold2,1,lamellar,PE|PEP,PE,PEP,0.482061845,117431.1927,2.126409557074716
372,fold2,1,lamellar,PE|PEP,PE,PEP,0.482783919,117431.1927,2.131785840818194
373,fold2,1,lamellar,PE|PEP,PE,PEP,0.483564197,117431.1927,2.1211667475329876
374,fold2,1,lamellar,PE|PEP,PE,PEP,0.484283317,117431.1927,2.110299462468244
375,fold2,1,lamellar,PE|PEP,PE,PEP,0.484761155,117431.1927,2.1088184943704333
376,fold2,1,lamellar,PE|PEP,PE,PEP,0.485595105,117431.1927,2.116282728998575
377,fold2,1,lamellar,PE|PEP,PE,PEP,0.486190728,117431.1927,2.113573880031996
378,fold2,1,lamellar,PE|PEP,PE,PEP,0.486843373,117431.1927,2.1145673762509674
379,fold1,1,lamellar,PEO|POB,PEO,POB,0.517582129,7600.0,-0.1649802994910586
380,fold1,1,lamellar,PEO|POB,PEO,POB,0.522515855,7600.0,-0.1649802994910586
381,fold1,0,other,PEO|PI,PEO,PI,0.667139175,9800.0,-0.5876297765533476
382,fold1,0,other,PEO|PI,PEO,PI,0.669716495,9800.0,-0.568333855933686
383,fold1,0,other,PEO|PI,PEO,PI,0.672293814,9800.0,-0.5787279991320089
384,fold1,0,other,PEO|PI,PEO,PI,0.674871134,9800.0,-0.5879331574357411
385,fold1,0,other,PEO|PI,PEO,PI,0.677448454,9800.0,-0.5771829601158458
386,fold1,0,other,PEP|PLA,PEP,PLA,0.693298969,5950.0,-1.598376861421576
387,fold1,0,other,PEP|PLA,PEP,PLA,0.695876289,5950.0,-1.6367768636790776
388,fold1,0,other,PEP|PLA,PEP,PLA,0.698453608,5950.0,-1.598376861421576
389,fold1,0,other,PEP|PLA,PEP,PLA,0.701030928,5950.0,-1.6367768636790776
390,fold1,0,other,PEP|PLA,PEP,PLA,0.703608247,5950.0,-1.6367768636790776
391,fold1,0,other,PEP|PLA,PEP,PLA,0.706185567,5950.0,-1.598376861421576
392,fold1,0,other,PEP|PLA,PEP,PLA,0.708762887,5950.0,-1.598376861421576
393,fold1,0,other,PEP|PLA,PEP,PLA,0.711340206,5950.0,-1.6367768636790776
394,fold1,0,other,PEP|PLA,PEP,PLA,0.713917526,5950.0,-1.598376861421576
395,fold1,0,other,PEP|PLA,PEP,PLA,0.716494845,5950.0,-1.598376861421576
396,fold1,0,other,PEP|PLA,PEP,PLA,0.719072165,5950.0,-1.598376861421576
397,fold1,0,other,PEP|PLA,PEP,PLA,0.721649485,5950.0,-1.6367768636790776
398,fold4,0,other,PI|PS,PI,PS,0.552573932,20558.50131,-0.38122843629526404
399,fold4,0,other,PI|PS,PI,PS,0.553242197,20558.50131,-0.3654843134852094
400,fold4,0,other,PI|PS,PI,PS,0.553994703,20558.50131,-0.3646577885390083
401,fold4,0,other,PI|PS,PI,PS,0.554581757,20558.50131,-0.3656655863380709
402,fold4,0,other,PI|PS,PI,PS,0.555253659,20558.50131,-0.3582542307201793
403,fold4,0,other,PI|PS,PI,PS,0.556010406,20558.50131,-0.38975752059880114
404,fold4,0,other,PI|PS,PI,PS,0.556269187,20558.50131,-0.37256568592756906
405,fold4,0,other,PI|PS,PI,PS,0.557279463,20558.50131,-0.36685163197733783
406,fold4,0,other,PI|PS,PI,PS,0.557792985,20558.50131,-0.36467351977352236
407,fold4,0,other,PI|PS,PI,PS,0.558311961,20558.50131,-0.39410757146237274
408,fold4,0,other,PI|PS,PI,PS,0.558668517,20558.50131,-0.3599939879757959
409,fold4,0,other,PI|PS,PI,PS,0.559192948,20558.50131,-0.36430440662133545
410,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.589457563,9428.741322,-0.40018000485403943
411,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.59517224,9428.741322,-0.4104669518969593
412,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.598601047,9428.741322,-0.4219284525173645
413,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.599743982,9428.741322,-0.4117224573236715
414,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.600886918,10345.02987,-0.32743266816118727
415,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.603172789,10345.02987,-0.31730432822991733
416,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.670605985,11268.44309,-0.24253354510390543
417,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.676320662,11268.44309,-0.24253354510390543
418,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.679749469,11268.44309,-0.24253354510390543
419,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.768898439,13183.8,-0.09328448065434063
420,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.774613116,13183.8,-0.09328448065434063
421,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.887763732,15091.72883,0.03594637903762513
422,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.895764281,15091.72883,0.03594637903762513
423,fold0,1,lamellar,P2VP|PS,P2VP,PS,0.900336023,15091.72883,0.028784680168424687
424,fold0,0,other,P2VP|PS,P2VP,PS,0.589080114,12786.48,-0.18487419610593953
425,fold0,0,other,P2VP|PS,P2VP,PS,0.585950373,12786.48,-0.19788163112973922
426,fold0,0,other,P2VP|PS,P2VP,PS,0.594136103,12786.48,-0.17966563909667568
427,fold0,0,other,P2VP|PS,P2VP,PS,0.592941633,12786.48,-0.18487419610593953
428,fold0,0,other,P2VP|PS,P2VP,PS,0.59838402,12786.48,-0.17966563909667568
429,fold4,1,lamellar,PI|PS,PI,PS,0.718027514,30300.0,0.11982115157538255
430,fold4,1,lamellar,PI|PS,PI,PS,0.724125447,30800.0,0.09564475616421304
431,fold4,1,lamellar,PI|PS,PI,PS,0.732794971,30800.0,0.10459798941311488
432,fold4,1,lamellar,PI|PS,PI,PS,0.746789992,30800.0,0.10056533290907392
433,fold4,0,other,PI|PS,PI,PS,0.721366744,31800.0,0.07652136201172728
434,fold4,0,other,PI|PS,PI,PS,0.73371134,31800.0,0.07873954538006754
435,fold4,0,other,PI|PS,PI,PS,0.754595922,33800.0,0.09416897907600218
436,fold4,0,other,PI|PS,PI,PS,0.764013895,33800.0,0.10147625156491691
437,fold4,0,other,PI|PS,PI,PS,0.775336572,33800.0,0.09938270828634548
438,fold4,0,other,PI|PS,PI,PS,0.846050529,36800.0,0.11242452661642592
439,fold4,0,other,PI|PS,PI,PS,0.855458906,36800.0,0.1188049228940222
440,fold4,1,lamellar,PI|PS,PI,PS,0.752601074,34600.0,0.5138824759802865
441,fold4,1,lamellar,PI|PS,PI,PS,0.776180315,34600.0,0.5111319262063972
442,fold4,1,lamellar,PI|PS,PI,PS,0.80283934,39800.0,0.6502292667082666
443,fold4,1,lamellar,PI|PS,PI,PS,0.812444904,39800.0,0.6547412069121396
444,fold4,1,lamellar,PI|PS,PI,PS,0.824227926,39800.0,0.6531298753772473
445,fold4,0,other,PI|PS,PI,PS,0.829488469,39500.0,0.6517091050187743
446,fold4,0,other,PI|PS,PI,PS,0.844364472,39500.0,0.6470185856618567
447,fold4,0,other,PI|PS,PI,PS,0.80131347,39700.0,0.66111235427754
448,fold4,0,other,PI|PS,PI,PS,0.807628101,39700.0,0.6552951161879178
449,fold4,0,other,PI|PS,PI,PS,0.812697291,39900.0,0.6677908769887554
450,fold4,0,other,PI|PS,PI,PS,0.818050211,39900.0,0.6793363966739072
451,fold4,0,other,PI|PS,PI,PS,0.826598387,39900.0,0.6797967056993166
452,fold4,0,other,PI|PS,PI,PS,0.793189238,39800.0,0.6880007412664008
453,fold4,0,other,PI|PS,PI,PS,0.800670129,39800.0,0.6948189151973466
454,fold4,0,other,PI|PS,PI,PS,0.56978525,34700.0,0.5672859235983648
455,fold4,0,other,PI|PS,PI,PS,0.58266195,34700.0,0.5735989414585155
456,fold4,0,other,PI|PS,PI,PS,0.59554195,34700.0,0.5689364849466795
457,fold4,0,other,PI|PS,PI,PS,0.604106622,34700.0,0.5568722340092419
458,fold4,0,other,PI|PS,PI,PS,0.610497134,34700.0,0.5727154737579945
459,fold4,0,other,PI|PS,PI,PS,0.624451016,34700.0,0.5558451030131359
460,fold1,0,other,PEO|PI,PEO,PI,0.665466601,8950.0,-1.2383908329903657
461,fold1,0,other,PEO|PI,PEO,PI,0.668661346,8950.0,-1.25898840728321
462,fold1,0,other,PEO|PI,PEO,PI,0.676714457,8950.0,-1.2558091438416112
463,fold2,0,other,PE|PEE,PE,PEE,0.824742268,55600.0,1.5876248473243524
464,fold2,0,other,PE|PEE,PE,PEE,0.827319588,55600.0,1.5887698772588277
465,fold2,0,other,PE|PEE,PE,PEE,0.829896907,55600.0,1.5932810950853111
466,fold2,0,other,PE|PEE,PE,PEE,0.832474227,55600.0,1.6045241589165196
467,fold2,0,other,PE|PEE,PE,PEE,0.878865979,42500.0,1.451925088957711
468,fold2,0,other,PE|PEE,PE,PEE,0.881443299,42500.0,1.4490075548579349
469,fold2,0,other,PE|PEE,PE,PEE,0.884020619,42500.0,1.4475813542913702
470,fold2,0,other,PE|PEE,PE,PEE,0.767971139,41500.0,1.443080025628094
471,fold2,0,other,PE|PEE,PE,PEE,0.770430593,41500.0,1.4295294877549243
472,fold2,0,other,PE|PEE,PE,PEE,0.772916083,41500.0,1.4332009354498731
473,fold2,0,other,PE|PEE,PE,PEE,0.654639175,36300.0,1.3161651648388109
474,fold2,0,other,PE|PEE,PE,PEE,0.657216495,36300.0,1.3223954206426454
475,fold2,0,other,PE|PEE,PE,PEE,0.659793814,36300.0,1.312538221832337
476,fold2,1,lamellar,PE|PEE,PE,PEE,0.835051546,34200.0,1.2727152465448563
477,fold2,1,lamellar,PE|PEE,PE,PEE,0.837628866,34200.0,1.2668624610370982
478,fold2,1,lamellar,PE|PEE,PE,PEE,0.840206186,34200.0,1.2793297573631508
479,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.709511043,52000.0,1.4487851999820713
480,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.711678437,52000.0,1.4489610964282529
481,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.714428999,52000.0,1.4550427667116592
482,fold4,1,lamellar,PI|PS,PI,PS,0.440567397,18000.0,-0.24364870247172976
483,fold4,1,lamellar,PI|PS,PI,PS,0.441077747,18000.0,-0.24062214515044694
484,fold4,1,lamellar,PI|PS,PI,PS,0.442991557,18000.0,-0.25852204443497295
485,fold4,1,lamellar,PI|PS,PI,PS,0.443884669,18000.0,-0.25384275117684474
486,fold4,1,lamellar,PI|PS,PI,PS,0.445032955,18000.0,-0.26697167694060814
487,fold4,1,lamellar,PI|PS,PI,PS,0.446946766,18000.0,-0.2567408770720637
488,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.485350565,19000.0,0.004041221293128054
489,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.485860915,19000.0,0.0035403091022712324
490,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.487902313,19000.0,0.014711214301942891
491,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.488795425,19000.0,0.01491310020263426
492,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.488795425,19000.0,-0.003241186953120274
493,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.490454061,19000.0,0.004971015521651209
494,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.49147476,19000.0,0.011209975047240741
495,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.492367871,19000.0,0.011405321259902922
496,fold0,1,lamellar,14PB|PS,14PB,PS,0.376577928,14000.0,-0.4757568996848513
497,fold0,1,lamellar,14PB|PS,14PB,PS,0.378841291,14000.0,-0.46556789385287617
498,fold0,1,lamellar,14PB|PS,14PB,PS,0.380564447,14000.0,-0.4757568996848513
499,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.729541857,15000.0,0.7269897331310283
500,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.730183514,15000.0,0.7116017203424486
501,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.732108483,15000.0,0.7142508035527886
502,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.734675108,15000.0,0.7217579612595766
503,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.736172306,15000.0,0.718175386584367
504,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.097938144,6200.0,-1.2461321207825797
505,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.100515464,6200.0,-1.2461321207825797
506,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.103092784,6200.0,-1.2461321207825797
507,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.105670103,6200.0,-1.2683457420816509
508,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.278350515,6300.0,-1.0842386479953672
509,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.280927835,6300.0,-1.1010460656794119
510,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.283505155,6300.0,-1.062868006826164
511,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.286082474,6300.0,-1.062868006826164
512,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.288659794,6300.0,-1.0794653317891583
513,fold0,0,other,PDMS|PI,PDMS,PI,0.461340206,10200.0,-0.5724874545461002
514,fold0,0,other,PDMS|PI,PDMS,PI,0.463917526,10200.0,-0.5636132457035209
515,fold0,0,other,PDMS|PI,PDMS,PI,0.466494845,10200.0,-0.5636132457035209
516,fold0,0,other,PDMS|PI,PDMS,PI,0.469072165,10200.0,-0.5724874545461002
517,fold0,0,other,PDMS|PI,PDMS,PI,0.471649485,10200.0,-0.5632896836649258
518,fold0,0,other,PDMS|PI,PDMS,PI,0.474226804,10200.0,-0.5741843057352665
519,fold0,0,other,PDMS|PI,PDMS,PI,0.476804124,10200.0,-0.5724874545461002
520,fold0,0,other,PDMS|PI,PDMS,PI,0.479381443,10200.0,-0.5724874545461002
521,fold3,0,other,PDMS|PEP,PDMS,PEP,0.551546392,10400.0,-0.40265167130195595
522,fold3,0,other,PDMS|PEP,PDMS,PEP,0.554123711,10400.0,-0.41856128297485834
523,fold3,0,other,PDMS|PEP,PDMS,PEP,0.556701031,10400.0,-0.42637847851949867
524,fold3,0,other,PDMS|PEP,PDMS,PEP,0.559278351,10400.0,-0.40992162911232405
525,fold3,0,other,PDMS|PEP,PDMS,PEP,0.56185567,10400.0,-0.41047121345348986
526,fold3,0,other,PDMS|PEP,PDMS,PEP,0.56443299,10400.0,-0.4182795966857126
527,fold3,0,other,PDMS|PEP,PDMS,PEP,0.567010309,10400.0,-0.41800762763857213
528,fold0,1,lamellar,PI|PLA,PI,PLA,0.360824742,2750.0,-2.281976480531494
529,fold0,1,lamellar,PI|PLA,PI,PLA,0.363402062,2750.0,-2.281976480531494
530,fold0,0,other,PI|PLA,PI,PLA,0.453608247,4580.0,-1.4368617721887083
531,fold0,0,other,PI|PLA,PI,PLA,0.456185567,4580.0,-1.4368617721887083
532,fold0,0,other,PI|PLA,PI,PLA,0.458762887,4580.0,-1.4772474788783756
533,fold0,0,other,PI|PLA,PI,PLA,0.242268041,3890.0,-1.5452960733136871
534,fold0,0,other,PI|PLA,PI,PLA,0.244845361,3890.0,-1.5858052862261207
535,fold0,0,other,PI|PLA,PI,PLA,0.24742268,3890.0,-1.5643742750090284
536,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.558429536,12800.0,0.5584774701727907
537,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.559096557,12800.0,0.5646080933598029
538,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.559287267,12800.0,0.5553049944907307
539,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.560390141,12800.0,0.5489123475608833
540,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.560524423,12800.0,0.5584942113232532
541,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.561365519,12800.0,0.5620196934000854
542,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.561052637,12800.0,0.5427370834491482
543,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.561463869,12800.0,0.5491555766931552
544,fold0,1,lamellar,PE|PVCH,PE,PVCH,0.561477177,12800.0,0.552721622802969
545,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.574954113,20100.0,0.08529263778929926
546,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.575566691,20100.0,0.07503050591468165
547,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.576188458,20100.0,0.08563278654362994
548,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.576332414,20100.0,0.08682052866583793
549,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.577204572,20100.0,0.08265261946960048
550,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.577967231,20100.0,0.08207628190757969
551,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.578366173,20100.0,0.07476543594596137
552,fold2,1,lamellar,PEP|PVCH,PEP,PVCH,0.579118878,20100.0,0.0827318896509386
553,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.598103175,37900.0,1.1682415090889966
554,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.598718135,37900.0,1.156389938566236
555,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.599530049,37900.0,1.1574430938806426
556,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.60035321,37900.0,1.1596975965174408
557,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.601174763,37900.0,1.1716413182938654
558,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.602201303,37900.0,1.1668130236340841
559,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.603235876,37900.0,1.1609845591017531
560,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.60366834,37900.0,1.149074702405364
561,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.604690061,37900.0,1.1640434815720262
562,fold0,1,lamellar,PEE|PVCH,PEE,PVCH,0.605305021,37900.0,1.1640138072095003
563,fold4,1,lamellar,PI|PS,PI,PS,0.37019969,14018.69159,-0.4890797249180871
564,fold4,1,lamellar,PI|PS,PI,PS,0.41510048,16728.97196,-0.2769670622332689
565,fold4,1,lamellar,PI|PS,PI,PS,0.421076798,16728.97196,-0.26711715042983086
566,fold0,1,lamellar,PPC|PS,PPC,PS,0.546829863,15600.0,0.07528246091392696
567,fold0,1,lamellar,PPC|PS,PPC,PS,0.551484782,15600.0,0.07528246091392696
568,fold0,1,lamellar,PPC|PS,PPC,PS,0.55668734,15600.0,0.07528246091392696
569,fold0,1,lamellar,PPC|PS,PPC,PS,0.55887789,15600.0,0.07441591431009893
570,fold0,1,lamellar,PPC|PS,PPC,PS,0.562437535,15600.0,0.07441591431009893
571,fold4,1,lamellar,PI|PS,PI,PS,0.458838324,19900.0,-0.1307877054896788
572,fold4,1,lamellar,PI|PS,PI,PS,0.459037403,19900.0,-0.12637330968325172
573,fold4,1,lamellar,PI|PS,PI,PS,0.459533868,19900.0,-0.11664571003929529
574,fold4,1,lamellar,PI|PS,PI,PS,0.459965111,19900.0,-0.12836324650516626
575,fold4,1,lamellar,PI|PS,PI,PS,0.460264204,19900.0,-0.12237167051622874
576,fold4,1,lamellar,PI|PS,PI,PS,0.460330374,19900.0,-0.11664571003929529
577,fold4,1,lamellar,PI|PS,PI,PS,0.46066445,19900.0,-0.10523425091096986
578,fold4,1,lamellar,PI|PS,PI,PS,0.461296481,19900.0,-0.12489481528770462
579,fold4,1,lamellar,PI|PS,PI,PS,0.461795602,19900.0,-0.11105274223576063
